bathrooms,bedrooms,building_id,latitude,longitude,manager_id,price,interest_level
2.0,4,35315c1b8b660aef3a94c641c81163f9,40.8168,-73.9408,d3b4ad3b4de64390657f4be37935c435,3750,low
2.0,2,fe1a54852575e1c8537c21ed307e68cf,40.7328,-73.9903,5546ad6e8ea7f292696bec3c1c0ccb2d,5450,low
2.0,3,d0b58bf8ca002e65ae3f27045f4e581b,40.742,-73.9841,babf967aeb47132007ac2dd76c204d49,5800,medium
1.0,1,921708d69e2457dda9ee774f9f4a3379,40.7549,-73.9662,fc81b75568d3655a922523cb0d77ea5b,1975,medium
1.5,1,f786489ded3240a2ca5806763050dc16,40.7592,-73.9948,6e5c10246156ae5bdcd9b487ca99d96a,5110,low
1.0,1,32a31ca5a1a72daffd978c804022bcbe,40.8157,-73.9592,cb8c110c47bf709e413ed0a0ac40dc09,2350,low
1.0,1,e53be5a51a9c8d5f0e88181eaaf0c08f,40.8192,-73.9456,80265c0d7e255a08629c4b5a6f521267,2250,low
1.0,2,c19958218444f10f25f86143750b43f7,40.6453,-73.9487,818b62e21a498a9d71ff70a652d38fdc,1795,high
1.0,2,adc60175c23f23a9b3cf3899c7cf4842,40.7491,-73.9789,90cbd1bbeb8d5312c6de90cb743ade92,3700,low
1.0,2,767fdabad0ed0bc21c6c59c1995357f5,40.7697,-73.9569,e6472c7237327dd3903b3d6f6a94515a,3950,low
1.5,3,33fa7be8ea2ffc6353af117cab78f569,40.7693,-73.9529,97737aae985e3fe83edebbdb53bd7bc5,3600,low
1.0,1,5ac49f0df28c32c44f34446edbf66c59,40.7771,-73.9515,f854a175bb0ded36cee7f7c3ce930074,2300,low
1.0,1,9717d130f8abe2b582168a3514e43453,40.7193,-73.958,776aad8c814ee303ecee9d4120df835b,2175,low
1.0,1,a12ba0a062453d81074b8931769d6d0e,40.7658,-73.9781,97737aae985e3fe83edebbdb53bd7bc5,3725,low
1.0,1,0,40.7301,-73.9927,89ef79342d596a6020e0008f5ec6e97d,4050,low
1.0,2,7bb43faedaa98b0a6d1e8b1195515551,40.7516,-73.969,8262449f40e9117f7a9ea49b4a333993,3100,low
1.0,1,0,40.7437,-73.9851,4f79920540f0fc35876ba3521f19671d,5735,low
3.5,4,7688d68d566090039f590443efaa84bb,40.6908,-73.9147,58a02c6850160a4bbba810234680439b,4200,low
1.0,1,0,40.888,-73.9163,fb0f7c32dd8e72883397bb11f3591a63,2325,low
1.0,0,66b20f6547d1ea34bf6e580458728d9e,40.7061,-74.0093,8c5e68a0fab4c1fdaed6798f0649ba1d,3700,low
2.0,2,c94301249b8c09429d329864d58e5b82,40.7074,-74.0069,782b04129d661ae064fe013aeb297ace,5170,low
1.0,1,dc457e797ba2d9c7d01553dbd7b5e116,40.7706,-73.9489,9f39caedae295bf81e67463e6fd0af40,1965,low
1.0,1,46b7445a63c21569aa668295c00f440b,40.7467,-73.9854,d2bce61e0e0079ebdc8c281e415e045b,3500,low
1.0,1,e9cb68a650987c7db6e2882ffab3a899,40.7291,-73.9886,6e5c10246156ae5bdcd9b487ca99d96a,3850,low
2.0,4,300d27d8ba2adbcbc8c6f2bcbc1c6f9d,40.7348,-73.9865,e6472c7237327dd3903b3d6f6a94515a,7200,low
1.0,0,40c7c2385b7d8d6c4e3a416274f4b6ff,40.7401,-73.9887,4414b04ea8115e64639b64b73737036a,3250,medium
2.0,4,0,40.8359,-73.9454,f98ea92e6d37fedc7edb6445e07dc46e,4200,low
1.0,2,57efa26ca6f2a3a6120e0f2e3972c39b,40.7546,-73.9983,c6dfca01693109b474ca13156e442893,2650,low
1.0,0,0,40.769,-73.9875,1cf4fe1fdc33d12561e98a71b292fe87,2300,low
1.0,1,4653235b4882ba33ace3c53ea8d22566,40.7395,-73.9814,a2745e4ddab320a1fde31d4bbbdbba47,2750,medium
1.0,2,7af68a0d4469f8098e532964ce58cdeb,40.7276,-74.0001,c70dac1e7841801c3f8257de18f21561,3450,low
1.0,2,a3ad7bce8ce799eaf519c9242fb7cdb4,40.7786,-73.9478,5d1b34b609c850b67242e3e3cac52811,3600,low
1.0,0,d021acd351fec956daded92c1891b35f,40.7594,-73.9513,5599e962719af3ccc2976855c2d5893c,3170,low
1.0,2,14ad2afd9e6a05d708e2982bfd88993b,40.7465,-73.9803,d2bce61e0e0079ebdc8c281e415e045b,3800,medium
1.0,0,0,40.752,-73.9402,2b4928aaf6eb2530319a5a8f62aefda7,2100,low
1.0,1,485eded619fb5b3d54dec343870ceae4,40.7486,-73.9805,d1762ef0af965cfb5946ba0e209cc1c5,3750,low
1.0,3,20c7d151185f79852ab4afd7bbcb5206,40.7296,-73.9813,48220c97f84e5c2db0d1e415bfbb15aa,5650,low
1.0,0,8113e7f552bc321839c45861497c04b4,40.7471,-73.9846,d4da529f5295859bb5c4ef8abbb0a38f,2250,medium
1.0,1,f45ba6d22add6d2c30bb2256dd715901,40.7032,-73.9914,079f85c7bb1554d46040f8445a009ee6,4314,low
1.0,1,ec447453d3b8033e14a7b54ba1e13e02,40.7709,-73.9917,63e8c482071c22f43dd91b954e75cc2c,3164,low
1.0,3,297160caf8a88c10718b492d4672c6b4,40.7425,-73.9789,c9c33695ee2a2f818e9f1d8f7d1c4b39,4500,medium
1.0,1,db835cb7b3ba4abe8c84d3e1d14b96bc,40.7685,-73.9542,18464b5400971c49bfd12a59c5477174,2100,low
2.0,3,ecdce7e9c98537e8f8f33ff33a96f234,40.7177,-73.9979,9f39caedae295bf81e67463e6fd0af40,4995,medium
1.0,0,128d4af0683efc5e1eded8dc8044d5e3,40.7102,-74.0102,045f9f5708f6896535892b85a81d8151,2595,medium
1.0,0,f9996eb8bd0dc4b3697d4ec839158454,40.6881,-73.9794,d1a2b90074805afd6543c9e08d47d46e,2723,low
2.0,2,1e68ab3dd372d796501b117ddf197985,40.7237,-73.9898,b2d16e8bb0e9470fcb2ab15c07b9b4f1,4095,low
1.0,2,0882780e4db55b7c6218580e8b5423eb,40.7298,-73.9874,8d2926bae27fce9f700b488934563844,3200,low
2.0,3,12da930c912d5e3af7d8de87b6563571,40.7273,-73.9897,72db53045d9648ddb3023fa80885a49c,6800,low
1.0,0,eecb5b0c50cfa91ce21d340e2a330511,40.7435,-73.9815,cb87dadbca78fad02b388dc9e8f25a5b,2200,medium
3.0,3,0,40.745,-73.9863,151f60a5367a01a69260b3542570ace8,12875,low
1.0,0,edf0c5fccb427335368420ad0485033a,40.7588,-73.9622,5599e962719af3ccc2976855c2d5893c,2850,low
2.0,2,ddb09ce9e9a73eb2d2132a7ae9bc4861,40.745,-73.9863,aa9e353a6b43b125cbc89cb751090a9e,7000,low
1.0,1,3298ce7d107e3990e5028c15f35dc3d8,40.7781,-73.978,13ddb55a3a9d896b4bcdd538ee0ec067,2595,low
1.0,0,bd15808e5feb53fa8d61056f001620af,40.7873,-73.9809,aa67db2b36aa12e4856c0b8fc0a0ab36,1800,medium
1.0,2,7537a2c10abc88d4932ac6721bf28fd3,40.7191,-73.9961,38a0d83da22011cc2f75f6f438a6d4c4,4550,low
1.0,1,0,40.7416,-73.9216,a10db4590843d78c784171a107bdacb4,2030,medium
1.0,2,ff042714a26de9f1ccc1d1a683767740,40.7489,-73.9765,5c7ca9f5239f481c0f35f3faaff188bd,3200,medium
1.0,0,1bd24d2906d981ec60703de71921dd2e,40.7984,-73.9632,7422eabb4c6c3448c000f7be84e5c1b8,1795,medium
1.0,0,39dd015bc8b81e4ae8b667357b8620b4,40.7305,-74.1626,c3d876f112646134464b3b5635c15549,1850,low
1.0,0,26bb785a9878b4b74e8ed7ca9c92730d,40.7801,-73.9544,f403f02183c46e92f0d690db49085c38,1725,medium
1.0,0,0,40.7523,-73.8824,19ba5c5d3452211c835a3c4e76bd6774,1625,low
1.0,0,5b3af4402df1ad8798eb9e185ce43f1a,40.7306,-74.0092,71cc8ca646ae13f8564c510b353ccea7,3107,low
2.0,2,0,40.724,-74.0035,22736fd5886c4c36975dbc7bf95554f0,13995,low
1.0,1,fc0fd20af820abb53857cc1ec4b6a2c7,40.743,-73.9805,28c4b0bb8a8fc45433837da603bc55b4,3995,low
1.0,2,d0234abbc01a982d54e8d446acc03405,40.753,-73.9958,8ce0dca957ae00f6870a164ead5081f8,3095,medium
1.0,0,774d9837acf15895212f36dbc22a4f97,40.7897,-73.9782,e6472c7237327dd3903b3d6f6a94515a,2300,low
1.0,0,6134e7c4dd1a98d9aee36623c9872b49,40.7645,-73.984,66099ddcdc620b8f115713b516f44c4a,2500,low
1.0,1,3da255ad6cd1ac4712ab07eb8c208c68,40.7307,-73.9828,293a5d2579bc2eb7b20736ae2395e9e5,2390,medium
1.0,2,11145bcaadb1c01d8cdca8460eccfdea,40.7198,-73.9891,e6472c7237327dd3903b3d6f6a94515a,3795,low
2.0,3,6c160faba23da362ca44345294079e2a,40.7424,-73.9999,4414b04ea8115e64639b64b73737036a,4950,medium
1.0,0,2d50377549edd9be35dd61a109b45571,40.738,-73.9832,3b630ec9cb6eee53b92cfac7f42e3bf4,2395,high
1.0,3,f44cdef56f5fb6adfea7d4296dca0006,40.7267,-73.9773,77f81a0a8af6db8349587acefd1b533f,4750,low
1.0,2,e277b623c6e3bb06262c2f0870664b7c,40.6884,-73.9157,ef6323ef586350bb4f8dc78d924e856a,3400,low
1.0,0,5a922b81c28dd44b2ffadf603c90c0d5,40.7619,-73.9854,b7ac9ec799257e346e47294cb2539659,3381,low
1.0,0,221d9b06695b63be60ff4efcdfea0e61,40.7535,-73.9648,e6472c7237327dd3903b3d6f6a94515a,2700,low
2.0,2,d5f0baa9291f0a7160605019929b288d,40.7585,-73.9913,8b47e0cb1a5f4dc02a34ebbfe25c9eda,6300,low
1.0,0,7bb43faedaa98b0a6d1e8b1195515551,40.7516,-73.969,2983e45f7e0ad87d677dacd13e362785,2310,low
1.0,1,8e7bd3cbdd67a0dcc719224a41699d2b,40.7728,-73.9591,3793e58c60343a3fd6846ca2d2ef3c7f,2695,low
1.0,1,0,40.8065,-73.949,94e87282640f0a3bd6835ce386618a55,2600,low
1.0,1,d4c52dc20612d123bfa88bd9825f9b60,40.7632,-73.9939,15eed7452a6298df1c1f9d10856f5319,3025,medium
1.0,1,be9c5d2730a8d563f8561b8fb15c061c,40.7292,-73.986,ce9605e5f21262b82deb0c5ef10dcf45,2450,low
1.0,0,0,40.8333,-73.9445,4263ab41f3aa6b7619d590771f621fc9,1400,medium
3.0,3,7a207788ce1a0ac013742ee364678d9e,40.7452,-73.9952,1e6c1d32dc0718ae089b13a933ef62ff,12500,low
1.0,0,0,40.7688,-73.9608,72cd64f85617625498465594c074a63a,2895,low
1.0,1,0,40.7493,-73.8853,278241fdf0e908ac3a7f7c4055268c8b,2100,low
1.0,0,c94301249b8c09429d329864d58e5b82,40.7074,-74.0069,5d3dd4d6e3fb66689df68565b2df9f86,2700,medium
3.0,3,2c6b7b7999605f1c4c6faa496d243289,40.7382,-73.9918,7e77f82ffcd8bfadad6e14d1e1c13ab0,14500,low
1.0,0,74e3fd70b76f6801f6e073f8775b6418,40.789,-73.9688,b37f269315c8e5b199752d04e62f6ec5,2300,low
1.5,1,40eaa3b302bba3cbd129606dc677d49a,40.7715,-73.9524,9f39caedae295bf81e67463e6fd0af40,2255,low
1.0,2,9aa4f043bd167093352780e55d7cf675,40.729,-73.9855,e6472c7237327dd3903b3d6f6a94515a,3700,low
1.0,1,f5685818501f50e5f18dc123dea6445f,40.7133,-73.9399,b3a99b484063daa29f182224e89ec0dd,1850,medium
2.0,2,76a5721e06e385efcb83dd7ee3920908,40.7678,-73.9916,b7de4cb395920136663132057fa89d84,5870,low
1.0,2,0,40.7291,-73.9895,fa0985234b95b419a66154931742a276,3350,low
2.0,3,ec27237e415b4c181b117168fe0cf610,40.7469,-73.9735,ad3d8ddc52c7e0859b5c6c7f7949c3bd,5100,medium
1.0,0,30956eabdc1e88cd688f0c79510286f9,40.7422,-73.9026,e6472c7237327dd3903b3d6f6a94515a,1550,medium
2.0,2,faa12ebce0701ddfc85cb4141cf7d9da,40.7748,-73.952,82c4fff4064b74ef4333a17a20f0d899,3500,low
1.0,1,b70fc98aabc313e819bdb8b55467dacf,40.7514,-73.9693,ceec76d6b6e0488b8a5267922c4adb1e,2750,medium
1.0,1,f68039ce86f4959f59428095b08dd559,40.7862,-73.9508,9d32b720e26a351b951c8f78f72f2fec,3300,low
1.0,2,d30fe1842dc00a7f2b97d64ac64b8dfb,40.7104,-73.9486,a10db4590843d78c784171a107bdacb4,2815,low
1.0,1,07b475a6ccfac143305328c9ede76205,40.6904,-73.9537,cce3223f5688b93c652b15779a62ee4c,2300,low
1.0,2,0,40.7612,-73.9879,a97d1f9f31335450c09ec5fe84435c2a,3150,low
3.0,3,8b4babec70084a44f7b14506bd569a77,40.7838,-73.9535,aa9e353a6b43b125cbc89cb751090a9e,8000,low
0.0,3,0,40.8513,-73.9341,18b801a90df27a4ea2452b1321a541ab,2650,low
1.0,0,0,40.7679,-73.9527,d24abc331d8b47f73a369795690c010a,1925,low
1.0,2,3ae1e557d21e2a2e080e29aac7dd60c6,40.844,-73.9404,2a4e0d2668fde3afa267d312b3a2a9d8,1900,medium
1.0,1,424f8014bddc288d26da5fe81d0bea02,40.7633,-73.9849,ad3d8ddc52c7e0859b5c6c7f7949c3bd,4000,low
2.0,4,dd7b281c0dbafc8b53575ab78cca75d4,40.7413,-73.9779,e6472c7237327dd3903b3d6f6a94515a,6200,low
2.0,3,6f8d3630943b692ada6f28ff2aec01cc,40.7518,-73.9726,293a5d2579bc2eb7b20736ae2395e9e5,5569,low
1.0,2,be6b7c3fdf3f63a2756306f4af7788a6,40.7231,-74.0044,c70dac1e7841801c3f8257de18f21561,3489,low
1.0,2,0,40.7763,-73.9518,b20fcc6c65ec4cdd3ec5f5b59c3fc0a8,3050,low
1.0,2,62bc9ba13031f233730102bbe6a73432,40.7369,-73.9741,3e9f0fa34d67e5d61aae56776ecb8cee,4000,low
1.0,1,607b649dc7d022357d0145482288a0b1,40.7634,-73.9638,9d32b720e26a351b951c8f78f72f2fec,3450,low
1.0,1,b4a85586539e5e897e57270edfd2f3a1,40.7803,-73.9491,e0f4c69279ce5ae6421b39d46303554b,2150,low
1.0,1,bb8658a3e432fb62a440615333376345,40.708,-74.0149,d2bce61e0e0079ebdc8c281e415e045b,2700,medium
1.0,3,59ce32ebd9ef384cd2954b49b9c71be4,40.7767,-73.9563,e9920062e07ee893c10e38d0259665b0,4200,low
1.0,1,a12ba0a062453d81074b8931769d6d0e,40.7658,-73.9781,6e5c10246156ae5bdcd9b487ca99d96a,3750,low
1.0,1,0,40.797,-73.9362,90ea87af5bf769fe535672fea1693c9a,1500,low
1.0,1,32c4400e21432f46f3baca72db5a930c,40.7651,-73.9874,e6472c7237327dd3903b3d6f6a94515a,2550,low
1.0,3,7d322d1ffb60203a9d2dd7e36ab5d115,40.7347,-74.0009,316f6031790fcce559594879e22fa9e6,6250,medium
2.0,2,5443e4c4f6eef3e2b17e22f9f6d32165,40.7487,-73.9901,ef015bf96d2c7f2d2923e65daedd0b33,6995,low
1.0,1,058890aa22822b40c839add9a4af8bf1,40.7746,-73.99,aa9e353a6b43b125cbc89cb751090a9e,4000,low
1.0,0,0,40.7455,-73.9762,711e35efeccf6dba7e35936ff483b26c,2275,low
1.0,1,d340cafea0c4f7e82449e07b1a4a24bd,40.7803,-73.9517,5546ad6e8ea7f292696bec3c1c0ccb2d,2400,low
1.0,1,58e1370b56b18e653809a18e54ad2786,40.7978,-73.9689,32396a0a600b721a4a7655d4ddcedc4d,2495,medium
2.0,2,2e81fcb8153405064a18c4f2dc88bb29,40.7114,-74.0078,5d3dd4d6e3fb66689df68565b2df9f86,4400,medium
1.0,1,b4f8539bc96b280f254ed92332926d88,40.6802,-73.9552,20f571f328161450f13f86660ed527e6,2200,low
1.0,3,0,40.8299,-73.9415,36037ab2a7c5d2c29f0bea59fee2a47b,3150,low
1.0,2,665f4f6eb9a097fb213f99950b835b9a,40.7893,-73.9705,92ef9986d12ec39a35fcb572772e948a,3200,medium
1.0,2,f036dada6b16a7bc0b9a321728c9f376,40.7633,-73.9578,b7de4cb395920136663132057fa89d84,2700,low
1.0,1,0,40.7688,-73.9608,75f38d077366d7964c2f3bb80c3e7b1d,4095,low
1.0,1,0,40.7138,-74.0103,5ddf0c4501d77ff306b4601c37b7b835,4125,low
1.0,4,0,40.6905,-73.9167,e845d8c8aafd8ef2117cf0fa88255641,3100,low
2.0,3,ae3e5e3d93ea18140752078f9a3177af,40.7222,-73.9824,1fb46c4a72bcf764ac35fc23f394760d,4600,high
1.0,3,fe3936505d750c50f609b65beeb10cb1,40.7919,-73.9669,4f9b376a972b863bbfbdcdc8d717fa4e,3795,low
1.0,1,d876f52470ecafaf62629e75349d439d,40.7606,-73.9677,1a4dd24b22749ffaa3398b1b1b61c9ff,3700,low
1.0,1,59993bcc2201d5f39fd5c96b778e6da4,40.7734,-73.9505,9f39caedae295bf81e67463e6fd0af40,2300,low
1.0,2,0,40.8468,-73.9425,89b262f811547861d9cccc374be275d0,2300,low
1.0,3,0,40.7252,-73.9408,a12c733c6cba53a6d2fe8a1fdfd5a674,3000,low
1.0,2,9bf3110f22c8761fa8970cee69804d22,40.6584,-73.9474,857aa652c82bfd91c53c9ca0385eaa6d,2631,low
2.0,2,6f1c6faae4f36f36eb0b58558e885370,40.7492,-74.0311,e5808a5e6cc13988fe596704428d38d5,3170,medium
1.0,3,1f31e9001330dad4c202f92dc8ab8724,40.764,-73.9591,b6eede52209a5ea2842b4ce92f2574d3,4350,medium
1.0,2,4029008caa9b8dfaed058da66f7742d6,40.7716,-73.9494,c671e697434aa710888b0632eb2c6145,2700,high
2.0,3,61069a7cb537d02dd8ca82a6ccff819c,40.7452,-73.9916,0a6ba20b892ed61df751420934d1ab51,6490,medium
1.0,1,49fee9e8f11c02c8b393507e705cdf35,40.7667,-73.9562,0b9d5db96db8472d7aeb67c67338c4d2,2600,medium
1.0,1,a7c9acb6ec719897ee6b8a22e977af34,40.7804,-73.9522,106d5613f7374214df94c720b8768657,2700,medium
2.0,2,20f10802809d24290e6bb32b4cffbc38,40.7933,-73.9675,e6472c7237327dd3903b3d6f6a94515a,6030,low
1.0,0,ab8acf5a3b8fdc5d145d0cd47dcb6f31,40.7746,-73.9554,4bdc3d8c1aaa90d997ce2cb77680679b,2095,low
1.0,1,9940dd41685d931927f6de04d739fb87,40.8676,-73.892,12c0a30e296faa0dfd422fe918d7d4f4,1275,high
1.0,2,a5a611b887399681c306b378ed8545e3,40.7445,-73.9746,85bfafd79f2d29fc29d09c92b2ce99db,2895,high
2.0,2,6ce872b483cfcbb32ea805604d44ef5f,40.7111,-74.0055,48da4647746078e946b008a561123653,6171,low
1.0,3,0,40.7804,-73.9513,e0f1a52d85de45e287cf92bdcdde9b15,4595,low
0.0,0,4a4da2191c7545ceca3315b5a01c9f4a,40.7691,-73.9857,9df32cb8dda19d3222d66e69e258616b,2825,low
1.0,1,91ca846d4a661b964fd0342af808e602,40.7802,-73.9444,427ef54edaa7a0207b53f77679c01ba1,3195,low
1.0,1,1800a1c571988c6f8435a2695e242967,40.7092,-74.0137,aa9e353a6b43b125cbc89cb751090a9e,6000,low
1.5,2,fc4a54a488351714ff5ec135f7c0c60b,40.7689,-73.9235,2d265b79d8ea71e2f03be26c6077f5ec,2500,low
1.0,1,0d01cabe55fa5192cdbcabd5c585c1ea,40.7302,-73.9826,4f9b376a972b863bbfbdcdc8d717fa4e,2895,medium
1.0,1,7967a1280bf3f7644500fc79d2696b0e,40.7601,-73.99,e6472c7237327dd3903b3d6f6a94515a,2595,low
1.0,0,48732a9cedfb34b41d90867ccf4c6a4a,40.5956,-73.7555,1f744f86c927e6bae893ba6d4041508a,999,medium
1.0,2,57ef86c28a8ae482dc3a3c3af28e8e48,40.7593,-73.9962,f57c49e2a0332e31fa984b47237fcd90,3300,medium
1.0,1,4d1d1fe2df908670b6d7a381660c28f0,40.7833,-73.9834,453d46f8113e1f2c730c2ee5a4469c71,2350,low
1.0,1,f4fce2be9d94d6ee2f4449db343ff8e4,40.7844,-73.9497,eb5a6c4c2eb6f3e2a085c477afd5a815,2500,low
2.0,2,17b5ef1a24564af3b3a516dc8b84c8b1,40.7053,-74.0103,5814d3532d88d575b189bde891a91086,7799,low
1.0,0,240c90a25f43280bd489939f99e98723,40.7602,-73.9689,e6472c7237327dd3903b3d6f6a94515a,2600,low
1.0,1,ad5539dde82080174c4dfd7d0ae577bf,40.7698,-73.9512,5599e962719af3ccc2976855c2d5893c,3695,medium
1.0,0,62772db889c5fd564f47eb5d46e64e4e,40.7771,-73.9505,f5a124c5fd697a2a89c9741539535c5c,2550,low
1.0,2,ccc2b5cde5efc6df20b341e1628c8410,40.7488,-73.9868,cc2ec89609836a875608c52109dcb5ea,3400,medium
2.0,2,6b6267fb6640c7ee74f92ef4cff0b76b,40.7547,-73.9646,dbbb6b990661b1e507a387f019bcb1a0,6000,low
2.0,3,6c160faba23da362ca44345294079e2a,40.7424,-73.9999,197500efbe8438b5df8585135b944a9a,5175,low
1.0,1,0,40.7496,-73.982,befc71000fbd97ffe17b1ef8566b0590,3400,low
1.0,0,9d53ef689ae54fcbcb30aea303ca72f2,40.7626,-73.9619,797f306f24780e1a24e4f063d46a2d8d,2450,low
1.0,0,67da189c736c7a3869ba9c98425ea254,40.7704,-73.9566,9d32b720e26a351b951c8f78f72f2fec,2695,low
1.0,3,40169f9c0445f2e5a782e1a5add38d83,40.77,-73.9526,cb87dadbca78fad02b388dc9e8f25a5b,3600,medium
2.5,3,4d7c804afea366c666731bee9c56919e,40.789,-73.9756,861afee72eb11f65b45abc0fed322417,9250,low
1.0,1,09f95dd9db496bd7d12d487ec06a128a,40.7088,-74.0059,4f79920540f0fc35876ba3521f19671d,2800,low
4.0,0,c349dabcf5a949ed6817a721adb7daab,40.7676,-73.9601,7c07c4b44914e22e1596933c0b645115,7995,low
1.0,3,e482d728d02f2eccf995c09a12cdbeb5,40.7656,-73.9905,c6dfca01693109b474ca13156e442893,4100,low
1.0,1,edfca75ce770a1f62977d076324da3bb,40.7831,-73.9517,d4e72926d837c6ca5849c62cead367b4,2250,low
1.0,2,2db58b409d10136ae63a854530e8ee5c,40.7367,-74.0031,1067e078446a7897d2da493d2f741316,3692,low
1.0,0,766241ad10fb6a35b12b03758d86cd5c,40.73,-73.9864,e9b44e6f8e12e6b241e01645278ce2a4,2750,low
1.0,0,da4c6250dc68256db5aaa1b04b975cd3,40.7838,-73.9486,7fc36f0a3db1fb381693f83ea31128e9,1695,high
1.0,1,0,40.7704,-73.9566,0f57223e3bbd5222d9881a442aba0d03,3790,low
1.0,1,01bb059f7b7619ed7a5f74a97b9ce2ed,40.7482,-74.0051,6e5c10246156ae5bdcd9b487ca99d96a,4675,low
1.0,0,451e91cc67efca378dd64ec3bb309708,40.6862,-73.9996,01f1fadb85be52e12ffe3456b571fe5e,2300,low
1.0,2,96835a48bbe776c37aec3dc0f3df8887,40.7064,-74.0157,69f035007d270281a624ab2cc1d2aba0,2795,medium
1.0,0,6328b99187772613afdd9b249a587805,40.7084,-74.0151,35f11f952ba96803a9d9e23e83e7f972,2400,medium
2.0,4,05b871a1e1e0368391160bcefc608e00,40.739,-73.9935,babf967aeb47132007ac2dd76c204d49,7850,medium
1.0,0,0,40.7833,-73.9511,60fd659c992c607b2560700e0e9eb052,1995,low
1.0,2,d0234abbc01a982d54e8d446acc03405,40.753,-73.9958,eb5a6c4c2eb6f3e2a085c477afd5a815,3000,high
2.0,3,ec27237e415b4c181b117168fe0cf610,40.7469,-73.9735,c9c33695ee2a2f818e9f1d8f7d1c4b39,5000,medium
2.0,2,0,40.8275,-73.9456,947aa25eb460bd87a8bc8b14891039c7,2160,low
1.0,1,11b1f6a29c88064c60547bb7af89410c,40.7277,-73.8154,76f6d0b50ac0b1cf36eebb7e5c8f88ee,1650,high
2.0,2,0,40.7222,-74.0119,3734dac511776b0990e90a94d71c8251,6000,low
1.0,2,0,40.7968,-73.9486,fb815a9e6fa8f5321962a2f90b0b3a46,2975,low
1.0,1,255598657788c89806ace9f63efb0033,40.7292,-74.0038,5ac3d3319850f14141d1604f801b51ab,2800,low
1.0,3,89fa30f93aded12252997019798cd42c,40.8012,-73.9609,699c325b818541f314b691b76f3238d7,2900,medium
1.0,1,44a4c99d248275ad08060b1f65967546,40.7634,-73.9579,6e5c10246156ae5bdcd9b487ca99d96a,2795,medium
1.0,1,5a5b40ea980ffd03968fe45e69964e8c,40.7278,-73.9801,67e232e16c6614f1a9e543d91db326d7,2000,high
1.0,0,5db4639fb15d93c42c78bbd812eb011f,40.7296,-73.9999,2a1ee03b449700c3a15dd8c9a505c525,2700,low
1.0,2,0,40.8335,-73.9408,9153d5678d7731f9ae283aba33932c1e,1850,low
1.0,1,ec27237e415b4c181b117168fe0cf610,40.7468,-73.9735,797f306f24780e1a24e4f063d46a2d8d,4220,low
1.0,1,0,40.7397,-73.9817,69c2963a454341aa5195d5c7b92f8588,2750,low
1.0,1,0,40.752,-73.9402,7badebfdf3ec9c7d27839c733493bf63,2750,low
1.0,2,a63312b499d01477139d66acf93513b1,40.7057,-74.0085,31323cdfe8308b88ec68ea9aad82e6b7,2950,medium
1.0,1,0,40.7074,-74.0076,46f0c2d3ec259176e74bd67d5d4e22ff,4595,low
1.0,0,ec12b4db154a9c75983f5e32edd93843,40.7536,-73.9739,7c07c4b44914e22e1596933c0b645115,2500,low
1.0,1,680f81553b42871b095574d00a16a708,40.7163,-74.0042,d6ca7517247f1327799c0ae1aa84df9d,3095,low
1.0,0,b401b080b557697e91b2d19b5a22fac9,40.7383,-74.0006,460d813aef3f598dabf7e312e0eb373a,2500,medium
1.0,2,c837bc3224a46f43d9ef9829ecb27b31,40.7213,-73.9876,1fbf81a3ddf84fb165c2b192aad10ac7,2700,low
1.0,1,2e9a13a709491c48ed2aa372831d3723,40.748,-73.981,8f5a9c893f6d602f4953fcc0b8e6e9b4,4595,low
2.0,2,a2f5214c9eacd965ef1a7fc368401574,40.7091,-74.0148,7533621a882f71e25173b27e3139d83d,5425,low
1.0,1,738682460140a65ba9cdfe6cc76f733b,40.7299,-74.004,79c834b88dc49e64b6cf46a7de8dc5a2,2875,medium
1.0,1,0,40.6905,-73.9668,5ba989232d0489da1b5f2c45f6688adc,2200,low
2.0,2,fe29bb45d17020ccce4fbdd7cff14485,40.7481,-74.0014,08c8efa389efce2b92bea38e9c2ca4ad,6895,medium
1.0,2,c12a8af17edcd4499945ea3d0f1c21a3,40.7775,-73.9458,d399821d8583b8421a55370c6eb15f6f,2800,medium
1.0,3,0,40.6907,-73.9216,fc81b75568d3655a922523cb0d77ea5b,3700,low
1.0,4,1be9c496f7bdff4a552e3d4e91f915f8,40.7064,-74.01,124e0088638a99447f90170bc6ac33a2,4200,low
1.0,1,e0bb059ddb1b67fa5d4d159161a0de37,40.7892,-73.9487,d399821d8583b8421a55370c6eb15f6f,2300,high
1.0,2,0,40.8464,-73.9337,e7558b262183758363d47da8a85a4a3c,1800,medium
1.0,0,a06178cb6130c1cc3d7fde9d5cf6417f,40.7794,-73.9498,06ba79af09fa392b303d82c65318e94a,2099,medium
1.0,0,0,40.8333,-73.9445,3bab35ac5638b81d5e0ccc11d0d1fe85,1500,low
1.0,0,0,40.7634,-73.9638,4be24ad06e3adcde1c5a36a00701cc10,2950,low
1.0,2,093f64f52a6e43ba5e8f12bec8200554,40.7494,-73.9875,f4b4b51f4efecec912844708134ac007,3300,low
1.0,0,e7ea2659e67746353e6c8d61b50781b4,40.7506,-73.9706,e6472c7237327dd3903b3d6f6a94515a,2200,medium
1.0,2,8e5fab2b88b1934ba0febf66a96e7a93,40.781,-73.9488,cb87dadbca78fad02b388dc9e8f25a5b,2700,medium
